1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2023,15317CLDMTRD2HE,110000329877,ALL-CLAD METALCRAFTERS LLC,424 MORGANZA RD,CANONSBURG,WASHINGTON,PA,15317,,,40.281380,-80.154960,,NA,,NA,GROUPE SEB,NA,GROUPE SEB,NO,332,Fabricated Metals,,,,,,,332215,,,,,,1323222070587,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,250.000,0.000,0.000,0.000,0.000,0.000,0.000,250.400,0.000,0.000,0.000,0.000,48000.000,48000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48250.400,250.400,0.000,0.000,0.000,62.000,0.400,0.000,0.000,0.000,48000.000,0.000,0.000,48062.400,,PRODUCTION,0.870
2023,16059NPCNCMCFAN,110007757123,VORTEQ VALENCIA LLC,125 MCFANN RD,VALENCIA,BUTLER,PA,16059,,,40.723930,-79.932780,,NA,,VORTEQ COIL FINISHERS LLC,NA,,NA,NO,332,Fabricated Metals,,,,,,,332323,,,,,,1323222249652,Ethylbenzene,NO,0000100414,100-41-4,19406,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,369.000,108.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,477.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,2206.000,0.000,2206.000,0.000,32.000,0.000,0.000,0.000,806.000,838.000,0.000,3045.000,478.000,0.000,0.000,477.000,0.000,1.000,0.000,2206.000,0.000,0.000,17953.000,838.000,21475.000,,PRODUCTION,0.800
2023,17201LXCFR8DEVE,110022289003,ALEX C FERGUSSON LLC,800 DEVELOPMENT AVE,CHAMBERSBURG,FRANKLIN,PA,17201,,,40.005610,-77.649956,,ZEP INC,033571605,ZEP INC,NA,,NA,NO,325,Chemicals,,,,,,,325611,325612,,,,,1323221588155,Nonylphenol Ethoxylates,NO,N535,N535,1978074,NO,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,18064CPLYCEASTO,110011748911,ESSROC CEMENT CORP,3938 EASTON NAZARETH HWY,NAZARETH,NORTHAMPTON,PA,18064,,,40.726338,-75.293083,,LEHIGH HANSON,967342197,HEIDELBERG MATERIALS US INC,,,HEIDELBERG MATERIALS,NO,327,Nonmetallic Mineral Product,,,,,,,327310,,,,,,1323222277891,Mercury compounds,NO,N458,N458,650028,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.008,21.716,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21.724,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21.724,0.000,0.000,21.724,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21.724,,PRODUCTION,0.990
2023,16229BRGNDSILVE,110000583627,OBERG FREEPORT,2301 SILVERVILLE RD,FREEPORT,BUTLER,PA,16229,,,40.674790,-79.713040,,OBERG INDUSTRIES LLC,004344644,OBERG INDUSTRIES LLC,NA,,NA,NO,333,Machinery,,,,,,,333514,339112,,,,,1323221652389,Cobalt,NO,0007440484,7440-48-4,150078,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2189.000,0.000,0.000,0.000,2189.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2189.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2189.000,0.000,0.000,2189.000,,PRODUCTION,0.930
2023,19136QKRCT7360M,110000336930,QUAKER CITY CHEMICALS,7360 MILNOR ST,PHILADELPHIA,PHILADELPHIA,PA,19136,,,40.024810,-75.028240,,NA,,NA,NA,,NA,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1323221813886,Ethylene glycol,NO,0000107211,107-21-1,24257,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1300.000,1300.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1300.000,1300.000,0.000,0.000,0.000,0.000,1300.000,0.000,0.000,0.000,0.000,0.000,0.000,1300.000,,ACTIVITY,1.200
2023,17013PPGND400PA,110070343897,VITRO FLAT GLASS LLC CARLISLE PLANT,400 PARK DR,CARLISLE,CUMBERLAND,PA,17015,,,40.129210,-77.167260,,NA,,VITRO FLAT GLASS LLC,VITRO FLAT GLASS LLC,080464819,VITRO FLAT GLASS LLC,NO,327,Nonmetallic Mineral Product,,,,,,,327211,,,,,,1323222143265,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.010,9.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.620,25.210,1.830,0.000,1.830,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,314.630,3.214,0.000,0.000,0.000,0.000,0.000,319.674,0.000,41824.330,0.000,0.000,5.560,41829.890,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,42149.564,344.884,0.000,0.000,25.210,319.052,0.622,0.000,0.000,0.000,41829.890,0.000,0.000,42174.774,,PRODUCTION,0.900
2023,15024CHSWCPITTS,110056969641,CHESWICK PLANT ENVIRONMENTAL REDEVELOPMENT GROUP LLC,PITTSBURGH & PORTER ST,SPRINGDALE,ALLEGHENY,PA,15144,,,40.538280,-79.790149,,NA,,,NA,,,NO,999,Other,,,,,,,562910,,,,,,1323221936711,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,115.000,0.000,0.000,0.000,0.000,0.000,0.000,115.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,115.000,115.000,0.000,0.000,0.000,115.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,115.000,,,
2023,17821MNTRS18MCM,110000492324,MONTOUR STEAM ELECTRIC STATION,18 MCMICHAEL RD,DANVILLE,MONTOUR,PA,17821,,,41.053030,-76.676640,,TALEN ENERGY CORP,079707054,TALEN ENERGY CORP,NA,,NA,NO,2211,Electric Utilities,,,,,,,221122,,,,,,1323222300257,Ammonia,NO,0007664417,7664-41-7,152389,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,92.000,11474.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11567.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11567.000,0.000,0.000,11567.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11567.000,,PRODUCTION,0.440
2023,15059MDLNDRTE68,110007747340,MPLX TERMINALS LLC - MIDLAND PA TERMINAL,3852 MIDLAND BEAVER RD,INDUSTRY,BEAVER,PA,15052,,,40.630132,-80.441520,,MARATHON PETROLEUM CORP,968393996,MARATHON PETROLEUM CORP,NA,,NA,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1323221797057,Naphthalene,NO,0000091203,91-20-3,13326,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,,PRODUCTION,1.040
2023,17978WGNRSRT25X,110008054755,WENGER FEEDS LLC-SPRING GLEN (F/K/A WENGER FEED MILL INC),8959 RT 25,SPRING GLEN,DAUPHIN,PA,17978,,,40.619190,-76.647060,,THE WENGER GROUP INC,117079609,THE WENGER GROUP INC,NA,,NA,NO,311,Food,,,,,,,311119,,,,,,1323221685098,Copper compounds,NO,N100,N100,649491,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.080,1.270,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.350,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.350,0.000,0.000,1.350,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.350,,PRODUCTION,1.400
2023,18106BHRPR7529M,110002096044,BEHR PROCESS LLC - ALLENTOWN,7529 MORRIS CT BLDG 500 W PARK BUSINESS CENTER,ALLENTOWN,LEHIGH,PA,18106,,,40.566070,-75.603770,,MASCO CORP,005320924,MASCO CORP,NA,,NA,NO,325,Chemicals,,,,,,,325510,,,,,,1323222187179,Diuron,NO,0000330541,330-54-1,42606,NO,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,16374SCRBGRR1LI,110005981296,SCRUBGRASS GENERATING PLANT,2151 LISBON RD,KENNERDELL,VENANGO,PA,16374,,,41.269767,-79.812764,,BACKBONE MINING SOLUTIONS LLC,NA,,NA,,NA,NO,2211,Electric Utilities,,,,,,,221112,,,,,,1323222045724,Nickel  And Nickel Compounds,YES,N495,N495,650036,YES,TRI,YES,Metal complound categories,YES,NO,NO,R,Pounds,4.000,12.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,238.000,0.000,0.000,14723.000,0.000,0.000,0.000,14961.000,0.000,6217.000,0.000,0.000,0.000,6217.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21178.000,14977.000,0.000,0.000,16.000,238.000,14723.000,0.000,0.000,0.000,6217.000,0.000,0.000,21194.000,,PRODUCTION,0.770
2023,16127PNNST101IN,110001045155,PINE INSTRUMENT CO,101 INDUSTRIAL DR,GROVE CITY,MERCER,PA,16127,,,41.167100,-80.105910,,NA,,NA,NA,,NA,NO,335,Electrical Equipment,,,,,,,335314,,,,,,1323221594106,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.040,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.340,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.590,0.000,0.000,0.340,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.590,,PRODUCTION,1.050
2023,17042LBNNV33KEY,110019914262,REGUPOL AMERICA,33 KEYSTONE DR,LEBANON,LEBANON,PA,17042,,,40.299100,-76.375300,,NA,,NA,NA,,NA,NO,326,Plastics and Rubber,,,,,,,326291,,,,,,1323221739473,Diisocyanates,NO,N120,N120,649715,NO,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,15944SWRDS595PL,110006623519,SEWARD POWER PLANT,595 PLANT RD,NEW FLORENCE,INDIANA,PA,15944,,,40.405644,-79.033262,,GENERATION HOLDINGS LP,NA,GENERATION HOLDINGS LP,NA,,NA,NO,2211,Electric Utilities,,,,,,,221112,,,,,,1323221711219,Cobalt compounds,NO,N096,N096,649970,YES,TRI,YES,Metal complound categories,YES,NO,NO,R,Pounds,0.000,4.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,,PRODUCTION,0.760
2023,19030KTCHN18CAN,110004824673,KITCHENMAN TERMINAL CO,180 CANAL RD,FAIRLESS HILLS,BUCKS,PA,19030,,,40.188942,-74.785727,,GEORGE S COYNE CHEMICAL CO INC,014667240,GEORGE S COYNE CHEMICAL CO INC,NA,,NA,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1323222051512,Maleic anhydride,NO,0000108316,108-31-6,25015,YES,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,17552NTNLSRD2BO,110000333915,MOUNT JOY WIRE CORP,1000 E MAIN ST,MOUNT JOY,LANCASTER,PA,17552,,,40.109305,-76.476781,,NA,,,NA,,NA,NO,331,Primary Metals,,,,,,,331222,,,,,,1323221599121,Manganese,NO,0007439965,7439-96-5,149625,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.310,0.000,1.540,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.850,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8425.000,0.000,0.000,8425.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8425.000,8426.850,0.000,0.000,1.850,0.000,8425.000,0.000,0.000,0.000,0.000,0.000,0.000,8426.850,,PRODUCTION,1.350
2023,1506WFFVLN2114T,110071044164,OPTA - NEW KENSINGTON,210 14TH ST - SCHREIBER INDUSTRIAL PARK BUILDING #210,NEW KENSINGTON,WESTMORELAND,PA,15068,,,40.574135,-79.771243,,OPTA (USA),145881806,OPTA (USA),NA,,,NO,332,Fabricated Metals,,,,,,,332618,,,,,,1323223229016,Vanadium compounds,NO,N770,N770,755389,NO,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,1547WJHNSN65MUN,110038217346,JOHNSON MATTHEY INC,605 MOUNTAIN VIEW DR,SMITHFIELD,FAYETTE,PA,15478,,,39.813040,-79.774245,,JOHNSON MATTHEY HOLDINGS INC,002326734,JOHNSON MATTHEY HOLDINGS INC,JOHNSON MATTHEY PUBLIC LTD CO,NA,JOHNSON MATTHEY PUBLIC LTD CO,NO,336,Transportation Equipment,,,,,,,336390,,,,,,1323222107637,Nitric acid,NO,0007697372,7697-37-2,152686,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,5.000,250.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,255.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.900,0.000,0.000,0.000,0.000,0.000,0.000,11.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,57.600,0.000,0.000,57.600,0.000,69.500,266.900,0.000,0.000,255.000,11.900,0.000,0.000,0.000,0.000,0.000,0.000,57.600,324.500,,PRODUCTION,1.030
2023,17406FLNCHRD24H,110017826423,FLINCHBAUGH ENGINEERING INC.,4387 RUN WAY,YORK,YORK,PA,17406,,,40.002120,-76.622830,,NA,,NA,NA,,NA,NO,333,Machinery,,,,,,,333517,,,,,,1323221605571,Cobalt,NO,0007440484,7440-48-4,150078,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12288.000,0.000,0.000,0.000,12288.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12288.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12288.000,0.000,0.000,12288.000,,PRODUCTION,0.300
2023,19090SCHRR645DA,110055497699,SCHEERER BEARING CORP,645 DAVISVILLE RD,WILLOW GROVE,MONTGOMERY,PA,19090,,,40.152170,-75.105160,,NA,,,NA,,NA,NO,332,Fabricated Metals,,,,,,,332991,,,,,,1323221871650,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5000.000,5000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5000.000,0.000,0.000,5000.000,,PRODUCTION,1.000
2023,19474PLMRNLUCON,110000338000,PALMER INTERNATIONAL INC.,2036 LUCON RD,SKIPPACK,MONTGOMERY,PA,19474,,,40.236680,-75.414120,,PALMER INTERNATIONAL INC,NA,PALMER INTERNATIONAL INC,NA,,NA,NO,325,Chemicals,,,,,,,325998,,,,,,1323222283475,"4,4'-Isopropylidenediphenol",NO,0000080057,80-05-7,8110,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1163.500,0.000,0.000,0.000,0.000,1163.500,0.000,1163.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1163.500,1163.500,,PRODUCTION,0.710
2023,1650WSLNDS2251M,110043670220,SOLENOID SOLUTIONS INC.,2251 MANCHESTER ROAD,ERIE,ERIE,PA,16506,,,42.059060,-80.217900,,NA,,NA,NA,,NA,NO,332,Fabricated Metals,,,,,,,332911,,,,,,1323221728355,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,5591.000,5591.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5596.000,5.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,5591.000,0.000,0.000,5596.000,,PRODUCTION,0.760
